datetime,month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature_1,average_unmet_cooling_setpoint_difference_1,indoor_relative_humidity_1,non_shiftable_load_1,dhw_demand_1,cooling_demand_1,heating_demand_1,solar_generation_1,indoor_dry_bulb_temperature_10,average_unmet_cooling_setpoint_difference_10,indoor_relative_humidity_10,non_shiftable_load_10,dhw_demand_10,cooling_demand_10,heating_demand_10,solar_generation_10,indoor_dry_bulb_temperature_11,average_unmet_cooling_setpoint_difference_11,indoor_relative_humidity_11,non_shiftable_load_11,dhw_demand_11,cooling_demand_11,heating_demand_11,solar_generation_11,indoor_dry_bulb_temperature_12,average_unmet_cooling_setpoint_difference_12,indoor_relative_humidity_12,non_shiftable_load_12,dhw_demand_12,cooling_demand_12,heating_demand_12,solar_generation_12,indoor_dry_bulb_temperature_13,average_unmet_cooling_setpoint_difference_13,indoor_relative_humidity_13,non_shiftable_load_13,dhw_demand_13,cooling_demand_13,heating_demand_13,solar_generation_13,indoor_dry_bulb_temperature_14,average_unmet_cooling_setpoint_difference_14,indoor_relative_humidity_14,non_shiftable_load_14,dhw_demand_14,cooling_demand_14,heating_demand_14,solar_generation_14,indoor_dry_bulb_temperature_15,average_unmet_cooling_setpoint_difference_15,indoor_relative_humidity_15,non_shiftable_load_15,dhw_demand_15,cooling_demand_15,heating_demand_15,solar_generation_15,indoor_dry_bulb_temperature_16,average_unmet_cooling_setpoint_difference_16,indoor_relative_humidity_16,non_shiftable_load_16,dhw_demand_16,cooling_demand_16,heating_demand_16,solar_generation_16,indoor_dry_bulb_temperature_17,average_unmet_cooling_setpoint_difference_17,indoor_relative_humidity_17,non_shiftable_load_17,dhw_demand_17,cooling_demand_17,heating_demand_17,solar_generation_17,indoor_dry_bulb_temperature_2,average_unmet_cooling_setpoint_difference_2,indoor_relative_humidity_2,non_shiftable_load_2,dhw_demand_2,cooling_demand_2,heating_demand_2,solar_generation_2,indoor_dry_bulb_temperature_3,average_unmet_cooling_setpoint_difference_3,indoor_relative_humidity_3,non_shiftable_load_3,dhw_demand_3,cooling_demand_3,heating_demand_3,solar_generation_3,indoor_dry_bulb_temperature_4,average_unmet_cooling_setpoint_difference_4,indoor_relative_humidity_4,non_shiftable_load_4,dhw_demand_4,cooling_demand_4,heating_demand_4,solar_generation_4,indoor_dry_bulb_temperature_5,average_unmet_cooling_setpoint_difference_5,indoor_relative_humidity_5,non_shiftable_load_5,dhw_demand_5,cooling_demand_5,heating_demand_5,solar_generation_5,indoor_dry_bulb_temperature_6,average_unmet_cooling_setpoint_difference_6,indoor_relative_humidity_6,non_shiftable_load_6,dhw_demand_6,cooling_demand_6,heating_demand_6,solar_generation_6,indoor_dry_bulb_temperature_7,average_unmet_cooling_setpoint_difference_7,indoor_relative_humidity_7,non_shiftable_load_7,dhw_demand_7,cooling_demand_7,heating_demand_7,solar_generation_7,indoor_dry_bulb_temperature_8,average_unmet_cooling_setpoint_difference_8,indoor_relative_humidity_8,non_shiftable_load_8,dhw_demand_8,cooling_demand_8,heating_demand_8,solar_generation_8,indoor_dry_bulb_temperature_9,average_unmet_cooling_setpoint_difference_9,indoor_relative_humidity_9,non_shiftable_load_9,dhw_demand_9,cooling_demand_9,heating_demand_9,solar_generation_9,outdoor_dry_bulb_temperature,outdoor_relative_humidity,diffuse_solar_irradiance,direct_solar_irradiance,outdoor_dry_bulb_temperature_predicted_1,outdoor_dry_bulb_temperature_predicted_2,outdoor_dry_bulb_temperature_predicted_3,outdoor_relative_humidity_predicted_1,outdoor_relative_humidity_predicted_2,outdoor_relative_humidity_predicted_3,diffuse_solar_irradiance_predicted_1,diffuse_solar_irradiance_predicted_2,diffuse_solar_irradiance_predicted_3,direct_solar_irradiance_predicted_1,direct_solar_irradiance_predicted_2,direct_solar_irradiance_predicted_3
2021-06-17 10:00:00,6,10,7,0,,,,1.5604833,0.0,0.0,0.0,653.4042,,,,3.724522,0.0,0.0,0.0,325.6711,,,,1.1202611,0.0,0.0,0.0,341.93777,,,,3.5791166,0.0,0.0,0.0,510.91,,,,3.90995,0.0,0.0,0.0,312.16666,,,,0.8539501,0.0,0.0,0.0,106.02333,,,,2.2811084,0.0,0.0,0.0,3.8866665,,,,0.9949833,0.0,0.0,0.0,542.93,,,,1.312,0.0,0.0,0.0,473.02335,,,,1.0661167,0.0,0.0,0.0,299.81668,,,,0.27085,0.0,0.0,0.0,315.83334,,,,0.57996666,0.0,0.0,0.0,265.02335,,,,2.3471832,0.0,0.0,0.0,570.0375,,,,3.3705332,0.0,0.0,0.0,613.7375,,,,2.6333,0.0,0.0,0.0,649.5125,,,,0.71681666,0.0,0.0,0.0,603.80835,,,,0.28015,0.0,0.0,0.0,321.2375,15.6,43.0,392.0,817.0,18.3,13.3,16.7,52.0,93.0,43.0,208.0,0.0,380.0,566.0,0.0,750.0
2021-06-17 11:00:00,6,11,7,0,,,,1.6188333,0.0,0.0,0.0,523.42084,,,,1.2787167,0.0,0.0,0.0,343.48334,,,,1.19115,0.0,0.0,0.0,360.12668,,,,3.0394332,0.0,0.0,0.0,422.04,,,,3.9315667,0.0,0.0,0.0,337.41,,,,0.5882167,0.0,0.0,0.0,116.03333,,,,1.94795,0.0,0.0,0.0,0.0,,,,1.0252,0.0,0.0,0.0,497.56332,,,,0.9539667,0.0,0.0,0.0,363.88666,,,,0.57923335,0.0,0.0,0.0,312.49582,,,,0.28348333,0.0,0.0,0.0,332.21667,,,,0.5800833,0.0,0.0,0.0,282.18332,,,,1.6856667,0.0,0.0,0.0,436.25418,,,,3.6206334,0.0,0.0,0.0,470.65,,,,0.3725,0.0,0.0,0.0,528.875,,,,0.73718333,0.0,0.0,0.0,491.75418,,,,0.33966666,0.0,0.0,0.0,339.24167,17.8,35.0,510.0,863.0,17.2,12.8,19.4,60.0,86.0,32.0,59.0,0.0,508.0,178.0,0.0,824.0
2021-06-17 12:00:00,6,12,7,0,,,,0.919775,0.0,0.0,0.0,512.67914,,,,1.5601333,0.0,0.0,0.0,365.93332,,,,0.7927667,0.0,0.0,0.0,359.81555,,,,2.4964,0.0,0.0,0.0,405.93,,,,1.1973166,0.0,0.0,0.0,365.16666,,,,0.50756675,0.0,0.0,0.0,125.72,,,,1.58675,0.0,0.0,0.0,0.0,,,,1.03535,0.0,0.0,0.0,502.05,,,,0.8194,0.0,0.0,0.0,324.68332,,,,0.7373,0.0,0.0,0.0,347.575,,,,0.17031667,0.0,0.0,0.0,369.51666,,,,1.0792,0.0,0.0,0.0,313.22333,,,,0.9719,0.0,0.0,0.0,411.47916,,,,1.9098834,0.0,0.0,0.0,444.07916,,,,0.044,0.0,0.0,0.0,519.26666,,,,0.39498332,0.0,0.0,0.0,482.8,,,,0.32571667,0.0,0.0,0.0,374.94583,19.4,31.0,587.0,904.0,13.9,12.2,21.1,90.0,55.0,28.0,3.0,0.0,582.0,2.0,0.0,863.0
2021-06-17 13:00:00,6,13,7,0,,,,0.917075,0.0,0.0,0.0,476.66043,,,,1.2288,0.0,0.0,0.0,367.71,,,,1.0442834,0.0,0.0,0.0,397.74667,,,,2.5572166,0.0,0.0,0.0,369.24335,,,,0.95231664,0.0,0.0,0.0,358.37668,,,,0.31113344,0.0,0.0,0.0,123.03,,,,1.7700833,0.0,0.0,0.0,0.0,,,,0.48348334,0.0,0.0,0.0,479.49667,,,,0.79585,0.0,0.0,0.0,260.55667,,,,0.74205,0.0,0.0,0.0,343.28333,,,,0.41998333,0.0,0.0,0.0,364.51666,,,,0.51485,0.0,0.0,0.0,308.72,,,,0.45626667,0.0,0.0,0.0,355.99167,,,,1.8710834,0.0,0.0,0.0,384.67084,,,,0.47645003,0.0,0.0,0.0,478.99167,,,,0.21378334,0.0,0.0,0.0,445.2375,,,,0.45061666,0.0,0.0,0.0,370.50418,21.1,38.0,531.0,808.0,13.9,10.6,23.3,87.0,71.0,24.0,0.0,0.0,585.0,0.0,0.0,864.0
2021-06-17 14:00:00,6,14,7,0,,,,1.2871667,0.0,0.0,0.0,455.80417,,,,1.0105646,0.0,0.0,0.0,381.755,,,,0.8649,0.0,0.0,0.0,272.34,,,,2.8482833,0.0,0.0,0.0,351.84,,,,0.64068335,0.0,0.0,0.0,377.25333,,,,0.42658344,0.0,0.0,0.0,129.46333,,,,1.7381,0.0,0.0,0.0,0.0,,,,0.77716666,0.0,0.0,0.0,484.42667,,,,0.79995,0.0,0.0,0.0,194.68333,,,,0.77055,0.0,0.0,0.0,360.05,,,,0.4155,0.0,0.0,0.0,381.03333,,,,1.0018667,0.0,0.0,0.0,322.02667,,,,0.03401678,0.0,0.0,0.0,305.875,,,,2.2283332,0.0,0.0,0.0,331.0375,,,,9.2569984e-08,0.0,0.0,0.0,454.25,,,,0.90721667,0.0,0.0,0.0,422.41666,,,,0.33016667,0.0,0.0,0.0,386.75,20.6,44.0,502.0,835.0,13.9,10.6,22.2,83.0,64.0,38.0,0.0,0.0,475.0,0.0,0.0,723.0
2021-06-17 15:00:00,6,15,7,0,,,,0.83601665,0.0,0.0,0.0,114.566666,,,,1.0012167,0.0,0.0,0.0,100.316666,,,,0.68018335,0.0,0.0,0.0,66.56333,,,,0.43406668,0.0,0.0,0.0,86.92333,,,,0.7692,0.0,0.0,0.0,102.00667,,,,0.9492667,0.0,0.0,0.0,34.856667,,,,0.32868335,0.0,0.0,0.0,0.0,,,,1.0236167,0.0,0.0,0.0,124.486664,,,,1.0578333,0.0,0.0,0.0,56.16,,,,1.2550666,0.0,0.0,0.0,97.25833,,,,0.42768332,0.0,0.0,0.0,102.28333,,,,0.50808334,0.0,0.0,0.0,86.68667,,,,0.17268333,0.0,0.0,0.0,78.225,,,,2.3644333,0.0,0.0,0.0,84.7875,,,,1.3486834,0.0,0.0,0.0,114.20417,,,,1.67375,0.0,0.0,0.0,106.15833,,,,0.35373333,0.0,0.0,0.0,102.525,19.4,47.0,375.0,719.0,13.9,10.6,20.6,87.0,59.0,39.0,0.0,0.0,372.0,0.0,0.0,708.0
2021-06-17 16:00:00,6,16,7,0,,,,0.8893667,0.0,0.0,0.0,18.295834,,,,1.4157667,0.0,0.0,0.0,14.661111,,,,0.54511666,0.0,0.0,0.0,3.752222,,,,0.0018000945,0.0,0.0,0.0,13.62,,,,0.77421665,0.0,0.0,0.0,15.136666,,,,0.86226666,0.0,0.0,0.0,3.0033333,,,,0.0057000783,0.0,0.0,0.0,0.0,,,,1.6403667,0.0,0.0,0.0,18.823334,,,,1.9414834,0.0,0.0,0.0,12.343333,,,,1.1415833,0.0,0.0,0.0,13.495833,,,,0.29653335,0.0,0.0,0.0,14.5375,,,,0.443,0.0,0.0,0.0,12.67,,,,0.1363834,0.0,0.0,0.0,13.941667,,,,3.3335,0.0,0.0,0.0,15.370833,,,,2.29785,0.0,0.0,0.0,18.208334,,,,0.49695,0.0,0.0,0.0,16.429167,,,,0.3153,0.0,0.0,0.0,14.8375,18.3,52.0,208.0,566.0,13.3,10.0,19.4,93.0,57.0,44.0,0.0,0.0,226.0,0.0,0.0,610.0
2021-06-17 17:00:00,6,17,7,0,,,,1.6137333,0.0,0.0,0.0,0.0,,,,4.3879333,0.0,0.0,0.0,0.0,,,,0.52926666,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,0.6342833,0.0,0.0,0.0,0.0,,,,0.9655667,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,1.1753167,0.0,0.0,0.0,0.0,,,,2.9745333,0.0,0.0,0.0,0.0,,,,0.80506665,0.0,0.0,0.0,0.0,,,,0.4465,0.0,0.0,0.0,0.0,,,,0.45136666,0.0,0.0,0.0,0.0,,,,0.080533415,0.0,0.0,0.0,0.0,,,,2.7914333,0.0,0.0,0.0,0.0,,,,2.68645,0.0,0.0,0.0,0.0,,,,0.74588335,0.0,0.0,0.0,0.0,,,,1.7439166,0.0,0.0,0.0,0.0,17.2,60.0,59.0,178.0,12.8,7.8,17.2,86.0,71.0,48.0,0.0,0.0,61.0,0.0,0.0,281.0
2021-06-17 18:00:00,6,18,7,0,,,,1.6710167,0.0,0.0,0.0,0.0,,,,1.8381222,0.0,0.0,0.0,4.35,,,,0.5347222,0.0,0.0,0.0,4.3166666,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,0.94893336,0.0,0.0,0.0,0.0,,,,0.9378833,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,1.5447834,0.0,0.0,0.0,0.0,,,,2.4212,0.0,0.0,0.0,0.0,,,,0.9317833,0.0,0.0,0.0,0.0,,,,0.34011668,0.0,0.0,0.0,0.0,,,,0.42203334,0.0,0.0,0.0,0.0,,,,0.26271674,0.0,0.0,0.0,0.0,,,,2.3429167,0.0,0.0,0.0,0.0,,,,0.16893333,0.0,0.0,0.0,0.0,,,,0.5563833,0.0,0.0,0.0,0.0,,,,3.79645,0.0,0.0,0.0,0.0,13.9,90.0,3.0,2.0,12.2,7.8,15.0,55.0,71.0,70.0,0.0,0.0,2.0,0.0,0.0,2.0
2021-06-17 19:00:00,6,19,7,0,,,,1.4617333,0.0,0.0,0.0,0.0,,,,2.2195,0.0,0.0,0.0,0.0,,,,0.47443333,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,0.97996664,0.0,0.0,0.0,0.0,,,,1.3311167,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,2.3849332,0.0,0.0,0.0,0.0,,,,1.9918833,0.0,0.0,0.0,0.0,,,,3.6207,0.0,0.0,0.0,0.0,,,,0.6777833,0.0,0.0,0.0,0.0,,,,0.47165,0.0,0.0,0.0,0.0,,,,0.67796665,0.0,0.0,0.0,0.0,,,,2.8534167,0.0,0.0,0.0,0.0,,,,0.17258333,0.0,0.0,0.0,0.0,,,,0.5905333,0.0,0.0,0.0,0.0,,,,2.6281834,0.0,0.0,0.0,0.0,13.9,87.0,0.0,0.0,10.6,7.8,14.4,71.0,66.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-17 20:00:00,6,20,7,0,,,,1.5195833,0.0,0.0,0.0,0.0,,,,1.5626777,0.0,0.0,0.0,0.0,,,,0.91848886,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,0.71106666,0.0,0.0,0.0,0.0,,,,1.0256,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,2.7620833,0.0,0.0,0.0,0.0,,,,6.0248833,0.0,0.0,0.0,0.0,,,,2.4658666,0.0,0.0,0.0,0.0,,,,0.6541333,0.0,0.0,0.0,0.0,,,,0.42125,0.0,0.0,0.0,0.0,,,,1.09335,0.0,0.0,0.0,0.0,,,,3.14745,0.0,0.0,0.0,0.0,,,,0.5312333,0.0,0.0,0.0,0.0,,,,1.1740834,0.0,0.0,0.0,0.0,,,,0.7758333,0.0,0.0,0.0,0.0,13.9,83.0,0.0,0.0,10.6,8.9,14.4,64.0,66.0,81.0,0.0,50.0,0.0,0.0,227.0,0.0
2021-06-17 21:00:00,6,21,7,0,,,,1.0106333,0.0,0.0,0.0,0.0,,,,2.23735,0.0,0.0,0.0,0.0,,,,1.1150334,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,3.4740834,0.0,0.0,0.0,0.0,,,,1.4862167,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,1.9385,0.0,0.0,0.0,0.0,,,,1.5555,0.0,0.0,0.0,0.0,,,,1.89535,0.0,0.0,0.0,0.0,,,,0.4243,0.0,0.0,0.0,0.0,,,,0.59106666,0.0,0.0,0.0,0.0,,,,1.50335,0.0,0.0,0.0,0.0,,,,1.8100834,0.0,0.0,0.0,0.0,,,,1.33595,0.0,0.0,0.0,0.0,,,,1.0009667,0.0,0.0,0.0,0.0,,,,0.7877833,0.0,0.0,0.0,0.0,13.9,87.0,0.0,0.0,10.6,12.8,14.4,59.0,53.0,65.0,0.0,213.0,0.0,0.0,599.0,0.0
2021-06-17 22:00:00,6,22,7,0,,,,0.7162667,0.0,0.0,0.0,0.0,,,,2.030061,0.0,0.0,0.0,0.0,,,,1.1018945,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,3.7669334,0.0,0.0,0.0,0.0,,,,1.5153834,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,0.88228333,0.0,0.0,0.0,0.0,,,,1.6986166,0.0,0.0,0.0,0.0,,,,1.9501667,0.0,0.0,0.0,0.0,,,,0.6957167,0.0,0.0,0.0,0.0,,,,0.9386333,0.0,0.0,0.0,0.0,,,,1.692,0.0,0.0,0.0,0.0,,,,1.24985,0.0,0.0,0.0,0.0,,,,0.33348334,0.0,0.0,0.0,0.0,,,,0.86695,0.0,0.0,0.0,0.0,,,,0.6465667,0.0,0.0,0.0,0.0,13.3,93.0,0.0,0.0,10.0,16.7,12.2,57.0,43.0,69.0,0.0,380.0,0.0,0.0,750.0,0.0
2021-06-18 03:00:00,6,3,1,0,,,,0.6113,0.0,0.0,0.0,0.0,,,,2.1693332,0.0,0.0,0.0,0.0,,,,1.5582,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,3.87165,0.0,0.0,0.0,0.0,,,,1.6982167,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,1.0338833,0.0,0.0,0.0,0.0,,,,0.91513336,0.0,0.0,0.0,0.0,,,,0.75275,0.0,0.0,0.0,0.0,,,,0.4617,0.0,0.0,0.0,0.0,,,,2.1276667,0.0,0.0,0.0,0.0,,,,1.4004333,0.0,0.0,0.0,0.0,,,,3.95065,0.0,0.0,0.0,0.0,,,,0.2696,0.0,0.0,0.0,0.0,,,,1.5528166,0.0,0.0,0.0,0.0,,,,0.34521666,0.0,0.0,0.0,0.0,10.6,59.0,0.0,0.0,12.8,20.6,10.6,53.0,39.0,48.0,213.0,372.0,0.0,599.0,708.0,0.0
2021-06-18 04:00:00,6,4,1,0,,,,0.5675,0.0,0.0,0.0,0.0,,,,2.0070944,0.0,0.0,0.0,0.0,,,,2.2500944,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,3.7921834,0.0,0.0,0.0,0.0,,,,1.7758666,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,1.159,0.0,0.0,0.0,0.0,,,,0.68093336,0.0,0.0,0.0,0.0,,,,0.7730167,0.0,0.0,0.0,0.0,,,,0.15393333,0.0,0.0,0.0,0.0,,,,1.70025,0.0,0.0,0.0,0.0,,,,1.6816833,0.0,0.0,0.0,0.0,,,,1.5781,0.0,0.0,0.0,0.0,,,,0.2681,0.0,0.0,0.0,0.0,,,,1.96435,0.0,0.0,0.0,0.0,,,,0.3718,0.0,0.0,0.0,0.0,10.0,57.0,0.0,0.0,16.7,19.4,11.7,43.0,44.0,38.0,380.0,226.0,0.0,750.0,610.0,0.0
2021-06-18 05:00:00,6,5,1,0,,,,0.5302167,0.0,0.0,0.0,0.0,,,,1.7759833,0.0,0.0,0.0,0.0,,,,1.48805,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,4.378783,0.0,0.0,0.0,0.0,,,,2.0618334,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,2.4444168,0.0,0.0,0.0,0.0,,,,0.61651665,0.0,0.0,0.0,0.0,,,,0.71818334,0.0,0.0,0.0,0.0,,,,0.2663,0.0,0.0,0.0,0.0,,,,1.3810834,0.0,0.0,0.0,0.0,,,,1.5005167,0.0,0.0,0.0,0.0,,,,1.4312167,0.0,0.0,0.0,0.0,,,,0.26836666,0.0,0.0,0.0,0.0,,,,0.2999,0.0,0.0,0.0,0.0,,,,0.3761,0.0,0.0,0.0,0.0,7.8,71.0,0.0,0.0,19.4,17.2,13.3,32.0,48.0,33.0,508.0,61.0,0.0,824.0,281.0,0.0
2021-06-18 06:00:00,6,6,1,0,,,,1.1947,0.0,0.0,0.0,0.0,,,,2.3668556,0.0,0.0,0.0,0.0,,,,1.6025112,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,3.9967,0.0,0.0,0.0,0.0,,,,1.6856,0.0,0.0,0.0,0.0,,,,9.9999994e-08,0.0,0.0,0.0,0.0,,,,2.75685,0.0,0.0,0.0,0.0,,,,1.7404833,0.0,0.0,0.0,0.0,,,,0.38655,0.0,0.0,0.0,0.0,,,,0.15543333,0.0,0.0,0.0,0.0,,,,1.6740834,0.0,0.0,0.0,0.0,,,,1.25045,0.0,0.0,0.0,0.0,,,,1.63025,0.0,0.0,0.0,0.0,,,,0.26908332,0.0,0.0,0.0,0.0,,,,0.33785,0.0,0.0,0.0,0.0,,,,0.30651668,0.0,0.0,0.0,0.0,7.8,71.0,0.0,0.0,21.1,15.0,11.7,28.0,70.0,38.0,582.0,2.0,0.0,863.0,2.0,0.0
2021-06-18 07:00:00,6,7,1,0,,,,0.35265005,0.0,0.0,0.0,0.0,,,,4.5363665,0.0,0.0,0.0,0.0,,,,1.1401,0.0,0.0,0.0,0.0,,,,0.15896674,0.0,0.0,0.0,0.0,,,,1.0332667,0.0,0.0,0.0,0.0,,,,0.82893336,0.0,0.0,0.0,0.0,,,,0.27705005,0.0,0.0,0.0,0.0,,,,0.7838167,0.0,0.0,0.0,0.0,,,,1.6788334,0.0,0.0,0.0,0.0,,,,0.28615,0.0,0.0,0.0,0.0,,,,0.3783667,0.0,0.0,0.0,0.0,,,,1.0799834,0.0,0.0,0.0,0.0,,,,1.1697334,0.0,0.0,0.0,0.0,,,,0.8121667,0.0,0.0,0.0,0.0,,,,0.57603335,0.0,0.0,0.0,0.0,,,,2.35335,0.0,0.0,0.0,0.0,,,,0.9324,0.0,0.0,0.0,0.0,7.8,66.0,0.0,0.0,23.3,14.4,12.8,24.0,84.0,33.0,585.0,0.0,0.0,864.0,0.0,0.0
2021-06-18 08:00:00,6,8,1,0,,,,1.0758166,0.0,0.0,0.0,372.525,,,,5.034278,0.0,0.0,0.0,58.37111,,,,1.5271388,0.0,0.0,0.0,80.477776,,,,1.67215,0.0,0.0,0.0,291.23334,,,,1.3527833,0.0,0.0,0.0,56.593334,,,,1.5285,0.0,0.0,0.0,18.563334,,,,1.1064667,0.0,0.0,0.0,0.0,,,,0.86268336,0.0,0.0,0.0,209.91333,,,,1.2719,0.0,0.0,0.0,344.64,,,,0.61575,0.0,0.0,0.0,53.7375,,,,0.5270333,0.0,0.0,0.0,57.133335,,,,1.3364333,0.0,0.0,0.0,48.246666,,,,2.10405,0.0,0.0,0.0,383.77917,,,,1.42475,0.0,0.0,0.0,413.7125,,,,2.8836167,0.0,0.0,0.0,372.8625,,,,2.2981668,0.0,0.0,0.0,345.64584,,,,3.6888833,0.0,0.0,0.0,58.091667,8.9,66.0,50.0,227.0,22.2,14.4,12.8,38.0,81.0,40.0,475.0,0.0,40.0,723.0,0.0,49.0
2021-06-18 09:00:00,6,9,1,0,,,,0.8769,0.0,0.0,0.0,591.6375,,,,4.72805,0.0,0.0,0.0,179.97667,,,,1.4049166,0.0,0.0,0.0,237.05333,,,,4.28805,0.0,0.0,0.0,461.50333,,,,0.8837,0.0,0.0,0.0,167.00333,,,,0.70266676,0.0,0.0,0.0,55.413334,,,,1.9732667,0.0,0.0,0.0,0.0,,,,0.5803667,0.0,0.0,0.0,420.03,,,,1.5801166,0.0,0.0,0.0,481.98334,,,,0.7809167,0.0,0.0,0.0,163.36667,,,,0.7537,0.0,0.0,0.0,166.22084,,,,1.5444167,0.0,0.0,0.0,137.41333,,,,2.188,0.0,0.0,0.0,557.00415,,,,1.0486333,0.0,0.0,0.0,601.7167,,,,4.6438,0.0,0.0,0.0,592.8333,,,,1.7513,0.0,0.0,0.0,549.4125,,,,3.2360833,0.0,0.0,0.0,167.3375,12.8,53.0,213.0,599.0,20.6,14.4,18.3,39.0,65.0,28.0,372.0,0.0,179.0,708.0,0.0,333.0
2021-06-18 10:00:00,6,10,1,0,,,,0.6015667,0.0,0.0,0.0,729.2,,,,4.0174446,0.0,0.0,0.0,343.9411,,,,1.4917556,0.0,0.0,0.0,390.67776,,,,4.85585,0.0,0.0,0.0,570.01337,,,,1.1686167,0.0,0.0,0.0,330.75,,,,0.5890001,0.0,0.0,0.0,112.44,,,,2.5852833,0.0,0.0,0.0,0.0,,,,0.69156665,0.0,0.0,0.0,597.06335,,,,1.89815,0.0,0.0,0.0,535.19,,,,0.76318336,0.0,0.0,0.0,319.4625,,,,0.27663332,0.0,0.0,0.0,337.1625,,,,1.7308,0.0,0.0,0.0,282.02335,,,,2.3977866,0.0,0.0,0.0,629.4767,,,,1.05525,0.0,0.0,0.0,692.675,,,,2.1811166,0.0,0.0,0.0,730.2167,,,,1.018,0.0,0.0,0.0,677.0333,,,,0.82595,0.0,0.0,0.0,343.4875,16.7,43.0,380.0,750.0,19.4,12.2,21.1,44.0,69.0,28.0,226.0,0.0,341.0,610.0,0.0,513.0
2021-06-18 11:00:00,6,11,1,0,,,,0.36433333,0.0,0.0,0.0,795.87915,,,,0.98546666,0.0,0.0,0.0,463.8,,,,1.8526666,0.0,0.0,0.0,493.6,,,,4.60625,0.0,0.0,0.0,620.50336,,,,0.95316666,0.0,0.0,0.0,452.93668,,,,0.49835008,0.0,0.0,0.0,155.31334,,,,2.9217668,0.0,0.0,0.0,0.0,,,,0.4457,0.0,0.0,0.0,710.00665,,,,1.5939667,0.0,0.0,0.0,531.19,,,,0.583,0.0,0.0,0.0,435.42917,,,,0.1364,0.0,0.0,0.0,462.92917,,,,2.09185,0.0,0.0,0.0,391.62668,,,,1.88895,0.0,0.0,0.0,660.82086,,,,1.0594333,0.0,0.0,0.0,713.8458,,,,3.7720666,0.0,0.0,0.0,797.3958,,,,0.72438335,0.0,0.0,0.0,738.29584,,,,0.31163332,0.0,0.0,0.0,470.79584,19.4,32.0,508.0,824.0,17.2,13.3,23.9,48.0,53.0,23.0,61.0,0.0,469.0,281.0,0.0,607.0
2021-06-18 12:00:00,6,12,1,0,,,,0.40855,0.0,0.0,0.0,788.35834,,,,1.08615,0.0,0.0,0.0,527.5711,,,,1.8695945,0.0,0.0,0.0,540.4633,,,,5.6897,0.0,0.0,0.0,615.29,,,,0.6157167,0.0,0.0,0.0,520.10333,,,,0.4325334,0.0,0.0,0.0,178.85,,,,2.9793,0.0,0.0,0.0,0.0,,,,0.80833334,0.0,0.0,0.0,753.57666,,,,1.73575,0.0,0.0,0.0,473.56,,,,0.33358333,0.0,0.0,0.0,498.07916,,,,0.15315,0.0,0.0,0.0,531.50836,,,,2.7920666,0.0,0.0,0.0,449.41,,,,0.78368336,0.0,0.0,0.0,618.8625,,,,1.0344334,0.0,0.0,0.0,668.62915,,,,4.1738667,0.0,0.0,0.0,790.89166,,,,0.73,0.0,0.0,0.0,731.8125,,,,0.4539,0.0,0.0,0.0,539.4625,21.1,28.0,582.0,863.0,15.0,15.0,25.0,70.0,41.0,18.0,2.0,0.0,541.0,2.0,0.0,651.0
